Date,IBEX_vol_model,SPX_vol_model,IBEX_RV,SPX_RV
2023-01-24,0.007442420995363371,0.027758346302029474,0.13270909735530384,0.16678418796489206
2023-01-25,0.007161046440653849,0.015357146678571779,0.13253315860637946,0.15820086623726326
2023-01-26,0.007032801933614604,0.01583286239866277,0.13309671477364088,0.15205344528784473
2023-01-27,0.006819430607947677,0.026855155197220596,0.12111654834521361,0.15080872219106
2023-01-30,0.006574506454835723,0.018515306839839814,0.11392511613829176,0.16094101418243695
2023-01-31,0.006494859286113075,0.003266307683085458,0.11564123331538481,0.16476370361530332
2023-02-01,0.006476411000600117,0.0304002429500622,0.10121269949991499,0.16607995710546422
2023-02-02,0.006282366439441028,0.026346201154914293,0.10865363253265592,0.16061346136215343
2023-02-03,0.006152720348251154,0.03048710275811888,0.10591145871660523,0.1543440156261394
2023-02-06,0.00600909096267622,0.005923026493510188,0.11126478319559852,0.15725183608029378
2023-02-07,0.006702201142376813,0.009899099140750553,0.11132557968092449,0.1606555449765825
2023-02-08,0.006454509042680964,0.028673615895002426,0.11189259509565276,0.16381928935050485
2023-02-09,0.006253591946076676,0.005204116804572576,0.10696353998096386,0.16799686103687472
2023-02-10,0.006032900129999946,0.007222269070755831,0.1200199049793284,0.1677248986284331
2023-02-13,0.007629930776860743,0.01816877735684094,0.12357240434836916,0.17153234072214343
2023-02-14,0.007392965562146597,0.02729108849129672,0.12432734040441402,0.17113914520247508
2023-02-15,0.007137444542877101,0.015780223536051362,0.1240128131409556,0.158199422831873
2023-02-16,0.006879589145489148,0.018754536477456663,0.10468424674029787,0.16500100791950725
2023-02-17,0.006636915449202961,0.0025253462853712673,0.09619227573083668,0.15404586493387426
2023-02-20,0.00638681828077408,0.013248027452649936,0.100065365053439,0.1490022494469881
2023-02-21,0.006841987491430185,0.016007418559612106,0.10156930732953114,0.16660465899797441
2023-02-22,0.006975762720048821,0.004249817028328125,0.10752572914209485,0.1666710471683068
2023-02-23,0.007783919571136623,0.014433959057451682,0.10570700916888892,0.16277692743868435
2023-02-24,0.007510681517698042,0.02127277605286798,0.10660193682166992,0.1660782502884273
2023-02-27,0.007618359399868407,0.0056314614687373084,0.11366665724437001,0.1606523033562448
2023-02-28,0.0073970704245214305,0.019034592964905627,0.11574126016247674,0.15072248873075716
2023-03-01,0.007162191274225516,0.013019475692535329,0.11887942816399599,0.14456066055452715
2023-03-02,0.007833605690297044,0.011322802262295147,0.10826634586758485,0.13568031601416244
2023-03-03,0.007514358598070033,0.0234852638394553,0.11906230887578723,0.14702734351331317
2023-03-06,0.007316642472439005,0.03189358783764893,0.11531197693078589,0.14591322552667893
2023-03-07,0.0070597023694253785,0.016757495098074927,0.12350101497143612,0.1455374001205519
2023-03-08,0.00811891345751628,0.0013211196437632206,0.12343144567487303,0.1420647637065112
2023-03-09,0.007821839896469994,0.017392976729368445,0.1251208662491641,0.15257215888699377
2023-03-10,0.008063259835484438,0.0027621387129004573,0.12678250671850652,0.15792691920020122
2023-03-13,0.009616874789522832,0.0016849418168145235,0.17713425597947483,0.14885395158518097
2023-03-14,0.014246597557676571,0.014495770226927471,0.19451544927927822,0.16452713295894772
2023-03-15,0.01367346573612789,0.032199437506988594,0.24872662621920047,0.16388062470052328
2023-03-16,0.019069364892118402,0.009215865313266432,0.2558122640951071,0.17410130061316167
2023-03-17,0.01810059793840888,0.03325195612707428,0.262472460420418,0.1773013248703633
2023-03-20,0.019419782459548826,0.005336869939548104,0.2686188161402117,0.18140467045680028
2023-03-21,0.01841166630439922,0.024792917140159097,0.2847563892579036,0.17420129263485118
2023-03-22,0.017558205718204253,0.02880595919400275,0.28367892115363297,0.18397265146236452
2023-03-23,0.017125624035772287,0.0017547338221095233,0.2825775649203085,0.18314786566166874
2023-03-24,0.016716606596489887,0.018945085880805766,0.2901445304037737,0.18067511415983048
2023-03-27,0.01822445854308697,0.021588248724712683,0.2905850096800317,0.18042632218822455
2023-03-28,0.017302970482559615,0.017659340180841993,0.2888549111036161,0.18017995269635573
2023-03-29,0.01638672513774935,0.01446201697185147,0.2938907006267862,0.18594258589520657
2023-03-30,0.015605869825911445,0.030013469829551328,0.2995172620035921,0.18518503730740246
2023-03-31,0.014886535117544206,0.021697378108792912,0.2944478876050557,0.1834442637886767
2023-04-03,0.014129798165372047,0.03022024348515007,0.29447772430807345,0.18373378248432265
2023-04-04,0.014379136321743207,0.019715050710761975,0.2930813666799398,0.17533645224801211
2023-04-05,0.01365779773252197,0.010288733776943962,0.29377171323130746,0.17588435887156045
2023-04-06,0.013021152290476061,0.01353132909084525,0.29459499358287633,0.1595508621416314
2023-04-07,0.012416409148978296,0.019545263067540758,0.28979001951527494,0.1469492813287286
2023-04-10,0.011840505008065607,0.01602538982716753,0.25697791177141627,0.14618329443364553
2023-04-11,0.011302490496064015,0.016999765139690263,0.2477257157797485,0.137957202606684
2023-04-12,0.011737368663615386,0.01597639430304911,0.18176862742276506,0.1357357855689656
2023-04-13,0.0112046484063625,0.011918723385676596,0.17621997755903626,0.13029268973753408
2023-04-14,0.010698814796060392,0.02905749062868939,0.1566221062978279,0.12166584380416952
2023-04-17,0.010241996770114272,0.014024437452453839,0.15270875839615658,0.11952806283264246
2023-04-18,0.00978516974036224,0.019276810068927203,0.13092554036017748,0.11305539657328878
2023-04-19,0.00937826041516192,0.016869774788326318,0.13007671776682658,0.09016325467115183
2023-04-20,0.009018936559787567,0.01593356536628073,0.130267215522807,0.09523525822063895
2023-04-21,0.009195918990585394,0.010116187297177252,0.10274702187384765,0.0944829620058909
2023-04-24,0.009255893740247802,0.016894973286222876,0.09752885905663783,0.09456515865222882
2023-04-25,0.008992177086255316,0.01685905553336394,0.11108677251168454,0.1135368698034034
2023-04-26,0.01014880986427593,0.0011621571350374214,0.10146089354498548,0.10400596526142417
2023-04-27,0.00968846086755186,0.012180878024292737,0.0877977387939542,0.12294677508405073
2023-04-28,0.009270394152657745,0.03520509098569456,0.09236471261925012,0.11588683581699447
2023-05-01,0.009832313304193515,0.024209012598725294,0.08713361749414048,0.11540599084213182
2023-05-02,0.009422553855932807,0.015661809191576677,0.10703149677076498,0.12136697196085636
2023-05-03,0.011212391182456285,0.0045537244459296035,0.10245132154236743,0.12375636682899502
2023-05-04,0.010780644855790476,0.009043554244787977,0.09920828344400767,0.12556352475310822
2023-05-05,0.010728269602706194,0.008833843111499531,0.1091922526530272,0.14229937060275472
2023-05-08,0.010311154995057572,0.03414051192749954,0.11269773424313315,0.1422811961595866
2023-05-09,0.009888370095478046,0.016538472255763777,0.10964582983869163,0.14335989666906793
2023-05-10,0.009824004089853627,0.01148018349636845,0.10829178252464186,0.1432206913479845
2023-05-11,0.009606146467747384,0.02043427867323737,0.1076251036452714,0.13535267733328432
2023-05-12,0.00918883099084779,0.014350740116110188,0.10755117471883219,0.13527383916793437
2023-05-15,0.0088256011560449,0.014442431425510376,0.10762382630001098,0.13516154783655493
2023-05-16,0.008884645926332924,0.01893417189952586,0.10559390721117137,0.13686522032886153
2023-05-17,0.00865741198694148,0.009709684543201794,0.10111805271065766,0.14374658792482725
2023-05-18,0.00830189211085849,0.027712299599805017,0.10058711826120824,0.14555034116916632
2023-05-19,0.00796695567641715,0.02535087254084365,0.10191738149362095,0.14577135317627515
2023-05-22,0.007666687153241576,0.01462027140179373,0.10460672199105739,0.14578286019697276
2023-05-23,0.007395644342525476,0.016164147670771473,0.09587815793704225,0.13955788046861226
2023-05-24,0.007609078998857405,0.004913585911527754,0.10361528052766993,0.14167201526188222
2023-05-25,0.008715849214507429,0.00872536753857164,0.10416440590213993,0.1273931858438026
2023-05-26,0.008978427580694502,0.02463760331813706,0.10580284235654336,0.1323751449473263
2023-05-29,0.008647085102831414,0.028870984719380773,0.10584758314470896,0.13235067923123692
2023-05-30,0.008445619784945575,0.01606461298982237,0.08487859985488812,0.12444326467035416
2023-05-31,0.00827646289450642,0.016031030928274716,0.09722101770280157,0.12371286909103102
2023-06-01,0.009551454693440523,0.009961863998999211,0.10657057336064157,0.12330501825581869
2023-06-02,0.00921909391343675,0.025715950420292417,0.11408515256836287,0.11708773202926817
2023-06-05,0.008931566319057975,0.030324588746385422,0.11256327981791432,0.11776813719534499
2023-06-06,0.008924684611588518,0.014096778520545014,0.11198006329345345,0.11547422450715783
2023-06-07,0.008554047098629544,0.018336720848898775,0.11273061459888689,0.11682406497682267
2023-06-08,0.008226891292846069,0.012248041400051188,0.11331640447543585,0.1172642186447382
2023-06-09,0.008177918036922627,0.022115292749249088,0.1126794812612418,0.11657447595266224
2023-06-12,0.008221725782411619,0.017168645018276786,0.11225395498396007,0.11933530601804689
2023-06-13,0.007903251340701358,0.025203242599024935,0.1122645781424705,0.11562620474633614
2023-06-14,0.007740346065179329,0.02287704185820252,0.11748171330595342,0.11107162231860065
2023-06-15,0.007500057377251985,0.01684696590075987,0.11753256060052598,0.11368147150074855
2023-06-16,0.00725432517084081,0.028003123767096606,0.11878151337501756,0.1150141321392631
2023-06-19,0.00701446733992002,0.012437411594030503,0.1207627361104898,0.11505790490092999
